version,base version,scenario,solution,timestamp,duration,base duration,relative duration
8.0.100-preview.2.23102.11,6.0.400,cold,LargeAppCPM64-142722b,2023-02-03T00:42:24.2247772Z,351.3917867,44.2890667,793.4052642838825
8.0.100-preview.2.23102.11,6.0.400,force,LargeAppCPM64-142722b,2023-02-03T00:42:24.2247772Z,733.6593908,44.3294892,1655.0143122334919
8.0.100-preview.2.23102.11,6.0.400,noop,LargeAppCPM64-142722b,2023-02-03T00:42:24.2247772Z,13.0790645,10.9780751,119.13804907383081
8.0.100-preview.2.23102.11,7.0.100,warmup,NuGetClient-win-d76a117,2023-02-03T00:48:05.3218743Z,116.7010948,200.6460999,58.16265297863386
8.0.100-preview.2.23102.11,7.0.100,arctic,NuGetClient-win-d76a117,2023-02-03T00:48:05.3218743Z,107.8050254,112.6516889,95.69765571441869
8.0.100-preview.2.23102.11,7.0.100,cold,NuGetClient-win-d76a117,2023-02-03T00:48:05.3218743Z,100.2733554,255.7700915,39.204488222971136
8.0.100-preview.2.23102.11,7.0.100,force,NuGetClient-win-d76a117,2023-02-03T00:48:05.3218743Z,17.432115,16.3424062,106.66798258875734
8.0.100-preview.2.23102.11,7.0.100,noop,NuGetClient-win-d76a117,2023-02-03T00:48:05.3218743Z,11.6371941,10.4094946,111.7940356105281
8.0.100-preview.2.23102.11,6.0.400,warmup,OrchardCore-5dbd92c,2023-02-03T00:37:59.0304221Z,28.4759972,27.4447977,103.7573587215766
8.0.100-preview.2.23102.11,6.0.400,arctic,OrchardCore-5dbd92c,2023-02-03T00:37:59.0304221Z,118.7540663,29.6032632,401.15194564091166
8.0.100-preview.2.23102.11,6.0.400,cold,OrchardCore-5dbd92c,2023-02-03T00:37:59.0304221Z,21.1927373,18.6351864,113.72431080163491
8.0.100-preview.2.23102.11,6.0.400,force,OrchardCore-5dbd92c,2023-02-03T00:37:59.0304221Z,13.2722745,11.8147904,112.3360978117733
8.0.100-preview.2.23102.11,6.0.400,noop,OrchardCore-5dbd92c,2023-02-03T00:37:59.0304221Z,9.481974,8.5133978,111.37708142805214
8.0.100-preview.2.23102.11,7.0.100,warmup,Orleans-eda972a,2023-02-03T00:37:22.3282533Z,22.1479139,21.179611,104.5718634775681
8.0.100-preview.2.23102.11,7.0.100,arctic,Orleans-eda972a,2023-02-03T00:37:22.3282533Z,19.0585683,19.3197749,98.64798321226819
8.0.100-preview.2.23102.11,7.0.100,cold,Orleans-eda972a,2023-02-03T00:37:22.3282533Z,15.032827,13.7992695,108.93929566344073
8.0.100-preview.2.23102.11,7.0.100,force,Orleans-eda972a,2023-02-03T00:37:22.3282533Z,5.1083665,4.9664678,102.85713520582978
8.0.100-preview.2.23102.11,7.0.100,noop,Orleans-eda972a,2023-02-03T00:37:22.3282533Z,3.7801219,3.6508382,103.54120596196239
8.0.100-preview.2.23102.11,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2023-02-03T00:40:47.5610912Z,607.4579568,86.7264078,700.4302059885385
8.0.100-preview.2.23102.11,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2023-02-03T00:40:47.5610912Z,310.0838947,66.0817941,469.24254845556624
8.0.100-preview.2.23102.11,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2023-02-03T00:40:47.5610912Z,301.5274357,47.0771667,640.4961403507743
8.0.100-preview.2.23102.11,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2023-02-03T00:40:47.5610912Z,569.9786047,47.8474735,1191.2407552720626
8.0.100-preview.2.23102.11,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2023-02-03T00:40:47.5610912Z,19.3963098,18.6920286,103.76781576291832
8.0.100-preview.2.23102.11,6.0.400,warmup,LargeAppCPM64-142722b,2023-02-03T08:16:23.8550089Z,649.6093446,291.3722052,222.9482884800571
8.0.100-preview.2.23102.11,6.0.400,arctic,LargeAppCPM64-142722b,2023-02-03T08:16:23.8550089Z,312.582903,52.6932619,593.2122850796602
8.0.100-preview.2.23102.11,6.0.400,cold,LargeAppCPM64-142722b,2023-02-03T08:16:23.8550089Z,289.1189722,40.2573419,718.1770046273224
8.0.100-preview.2.23102.11,6.0.400,force,LargeAppCPM64-142722b,2023-02-03T08:16:23.8550089Z,606.5191727,38.3181885,1582.8492850073014
8.0.100-preview.2.23102.11,6.0.400,noop,LargeAppCPM64-142722b,2023-02-03T08:16:23.8550089Z,10.3440631,9.4226754,109.77840858234383
8.0.100-preview.2.23102.11,7.0.100,warmup,NuGetClient-win-d76a117,2023-02-03T08:17:50.4817504Z,112.2160348,231.6374204,48.44469196998535
8.0.100-preview.2.23102.11,7.0.100,arctic,NuGetClient-win-d76a117,2023-02-03T08:17:50.4817504Z,106.9417505,102.9700363,103.85715528780482
8.0.100-preview.2.23102.11,7.0.100,cold,NuGetClient-win-d76a117,2023-02-03T08:17:50.4817504Z,94.4007603,94.731282,99.6510955061286
8.0.100-preview.2.23102.11,7.0.100,force,NuGetClient-win-d76a117,2023-02-03T08:17:50.4817504Z,14.5932228,14.1734595,102.96161498186098
8.0.100-preview.2.23102.11,7.0.100,noop,NuGetClient-win-d76a117,2023-02-03T08:17:50.4817504Z,10.2940608,9.4014806,109.4940386304685
8.0.100-preview.2.23102.11,6.0.400,warmup,OrchardCore-5dbd92c,2023-02-03T08:11:45.2086349Z,31.97509,28.9978034,110.26728321083796
8.0.100-preview.2.23102.11,6.0.400,arctic,OrchardCore-5dbd92c,2023-02-03T08:11:45.2086349Z,31.8330844,29.5661263,107.66741668150148
8.0.100-preview.2.23102.11,6.0.400,cold,OrchardCore-5dbd92c,2023-02-03T08:11:45.2086349Z,23.8567207,23.0829151,103.35228716411126
8.0.100-preview.2.23102.11,6.0.400,force,OrchardCore-5dbd92c,2023-02-03T08:11:45.2086349Z,17.0156129,15.0233478,113.2611261252968
8.0.100-preview.2.23102.11,6.0.400,noop,OrchardCore-5dbd92c,2023-02-03T08:11:45.2086349Z,12.7159413,11.7701239,108.03574718529514
8.0.100-preview.2.23102.11,7.0.100,warmup,Orleans-eda972a,2023-02-03T08:10:12.5177521Z,20.7751048,18.6243692,111.54796480301734
8.0.100-preview.2.23102.11,7.0.100,arctic,Orleans-eda972a,2023-02-03T08:10:12.5177521Z,17.8718129,18.0586095,98.96560917384032
8.0.100-preview.2.23102.11,7.0.100,cold,Orleans-eda972a,2023-02-03T08:10:12.5177521Z,15.2588334,14.9125869,102.32184061908131
8.0.100-preview.2.23102.11,7.0.100,force,Orleans-eda972a,2023-02-03T08:10:12.5177521Z,6.0118276,5.7942947,103.75426020357577
8.0.100-preview.2.23102.11,7.0.100,noop,Orleans-eda972a,2023-02-03T08:10:12.5177521Z,4.1551128,4.1305838,100.5938385755544
8.0.100-preview.2.23102.11,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2023-02-03T08:14:49.6275638Z,713.8684111,103.8737603,687.246142854809
8.0.100-preview.2.23102.11,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2023-02-03T08:14:49.6275638Z,403.3277764,72.9428753,552.9364927570932
8.0.100-preview.2.23102.11,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2023-02-03T08:14:49.6275638Z,350.6815729,56.0374,625.799150031943
8.0.100-preview.2.23102.11,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2023-02-03T08:14:49.6275638Z,679.5210076,66.8526194,1016.446346753019
8.0.100-preview.2.23102.11,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2023-02-03T08:14:49.6275638Z,26.3686666,25.4758425,103.50459106504526
8.0.100-preview.2.23102.11,6.0.400,warmup,LargeAppCPM64-142722b,2023-02-03T16:12:11.0812619Z,718.6306767,77.7840716,923.8789663718245
8.0.100-preview.2.23102.11,6.0.400,arctic,LargeAppCPM64-142722b,2023-02-03T16:12:11.0812619Z,365.5482422,52.590721,695.0812524513592
8.0.100-preview.2.23102.11,6.0.400,cold,LargeAppCPM64-142722b,2023-02-03T16:12:11.0812619Z,361.1337019,41.5682243,868.7734633398811
8.0.100-preview.2.23102.11,6.0.400,force,LargeAppCPM64-142722b,2023-02-03T16:12:11.0812619Z,689.2701049,42.2950474,1629.67095977294
8.0.100-preview.2.23102.11,6.0.400,noop,LargeAppCPM64-142722b,2023-02-03T16:12:11.0812619Z,12.9557434,10.6713189,121.40714302896525
8.0.100-preview.2.23102.11,7.0.100,warmup,NuGetClient-win-d76a117,2023-02-03T16:17:49.9001673Z,122.1534674,180.4525356,67.69285174843506
8.0.100-preview.2.23102.11,7.0.100,arctic,NuGetClient-win-d76a117,2023-02-03T16:17:49.9001673Z,102.3636413,112.6145643,90.89733813408716
8.0.100-preview.2.23102.11,7.0.100,cold,NuGetClient-win-d76a117,2023-02-03T16:17:49.9001673Z,96.2968221,92.0629135,104.59892962218713
8.0.100-preview.2.23102.11,7.0.100,force,NuGetClient-win-d76a117,2023-02-03T16:17:49.9001673Z,15.1396423,16.3644725,92.51530900247471
8.0.100-preview.2.23102.11,7.0.100,noop,NuGetClient-win-d76a117,2023-02-03T16:17:49.9001673Z,10.5596042,12.5038765,84.45064376635518
8.0.100-preview.2.23102.11,6.0.400,warmup,OrchardCore-5dbd92c,2023-02-03T16:09:46.7094541Z,26.8071013,24.1481067,111.01119285678823
8.0.100-preview.2.23102.11,6.0.400,arctic,OrchardCore-5dbd92c,2023-02-03T16:09:46.7094541Z,22.1436786,21.9537539,100.86511264025786
8.0.100-preview.2.23102.11,6.0.400,cold,OrchardCore-5dbd92c,2023-02-03T16:09:46.7094541Z,20.6547397,18.7068357,110.412792581484
8.0.100-preview.2.23102.11,6.0.400,force,OrchardCore-5dbd92c,2023-02-03T16:09:46.7094541Z,13.2942988,12.4847425,106.48436521618288
8.0.100-preview.2.23102.11,6.0.400,noop,OrchardCore-5dbd92c,2023-02-03T16:09:46.7094541Z,9.7960267,8.5432891,114.66341107431329
8.0.100-preview.2.23102.11,7.0.100,warmup,Orleans-eda972a,2023-02-03T16:09:20.7079238Z,19.2132838,18.4798778,103.96867342921499
8.0.100-preview.2.23102.11,7.0.100,arctic,Orleans-eda972a,2023-02-03T16:09:20.7079238Z,18.3671386,18.1184543,101.37254699480629
8.0.100-preview.2.23102.11,7.0.100,cold,Orleans-eda972a,2023-02-03T16:09:20.7079238Z,14.5353385,13.9952483,103.85909694792626
8.0.100-preview.2.23102.11,7.0.100,force,Orleans-eda972a,2023-02-03T16:09:20.7079238Z,5.3026379,5.2067737,101.84114396982528
8.0.100-preview.2.23102.11,7.0.100,noop,Orleans-eda972a,2023-02-03T16:09:20.7079238Z,4.0547628,3.9584832,102.43223464987801
8.0.100-preview.2.23102.11,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2023-02-03T16:12:51.2062633Z,603.7231671,85.0071628,710.2027020010129
8.0.100-preview.2.23102.11,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2023-02-03T16:12:51.2062633Z,325.1721669,62.2937086,521.9984075566822
8.0.100-preview.2.23102.11,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2023-02-03T16:12:51.2062633Z,304.304043,50.0497039,608.0036829148953
8.0.100-preview.2.23102.11,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2023-02-03T16:12:51.2062633Z,565.7812498,49.65127,1139.510126931295
8.0.100-preview.2.23102.11,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2023-02-03T16:12:51.2062633Z,19.0581365,18.4305657,103.40505446341237
8.0.100-preview.2.23103.7,6.0.400,warmup,LargeAppCPM64-142722b,2023-02-04T00:36:44.5670408Z,574.5681412,65.0814109,882.8452445243471
8.0.100-preview.2.23103.7,6.0.400,arctic,LargeAppCPM64-142722b,2023-02-04T00:36:44.5670408Z,302.0546136,44.9442139,672.0656284523423
8.0.100-preview.2.23103.7,6.0.400,cold,LargeAppCPM64-142722b,2023-02-04T00:36:44.5670408Z,338.4601452,36.4063111,929.6743750563621
8.0.100-preview.2.23103.7,6.0.400,force,LargeAppCPM64-142722b,2023-02-04T00:36:44.5670408Z,599.0923695,34.3380338,1744.6903715844094
8.0.100-preview.2.23103.7,6.0.400,noop,LargeAppCPM64-142722b,2023-02-04T00:36:44.5670408Z,10.1478376,8.5465356,118.7362701677625
8.0.100-preview.2.23103.7,7.0.100,warmup,NuGetClient-win-d76a117,2023-02-04T00:40:53.8637545Z,222.5382852,179.6111236,123.90005737929695
8.0.100-preview.2.23103.7,7.0.100,arctic,NuGetClient-win-d76a117,2023-02-04T00:40:53.8637545Z,106.5926497,97.0310803,109.85413062540125
8.0.100-preview.2.23103.7,7.0.100,cold,NuGetClient-win-d76a117,2023-02-04T00:40:53.8637545Z,93.4360312,83.9510069,111.29828533360929
8.0.100-preview.2.23103.7,7.0.100,force,NuGetClient-win-d76a117,2023-02-04T00:40:53.8637545Z,15.0542768,13.2894469,113.27993492340151
8.0.100-preview.2.23103.7,7.0.100,noop,NuGetClient-win-d76a117,2023-02-04T00:40:53.8637545Z,9.3998779,9.6650365,97.25651734476119
8.0.100-preview.2.23103.7,6.0.400,warmup,OrchardCore-5dbd92c,2023-02-04T00:35:12.4543982Z,24.572108,23.2529539,105.67306031600569
8.0.100-preview.2.23103.7,6.0.400,arctic,OrchardCore-5dbd92c,2023-02-04T00:35:12.4543982Z,22.5862761,22.7701182,99.1926168393803
8.0.100-preview.2.23103.7,6.0.400,cold,OrchardCore-5dbd92c,2023-02-04T00:35:12.4543982Z,20.6698816,19.1521939,107.92435429551495
8.0.100-preview.2.23103.7,6.0.400,force,OrchardCore-5dbd92c,2023-02-04T00:35:12.4543982Z,12.6151415,12.3017012,102.54794271868674
8.0.100-preview.2.23103.7,6.0.400,noop,OrchardCore-5dbd92c,2023-02-04T00:35:12.4543982Z,8.6720225,8.0103599,108.26008579215025
8.0.100-preview.2.23103.7,7.0.100,warmup,Orleans-eda972a,2023-02-04T00:33:52.7925534Z,20.7455785,19.6940452,105.33934643350975
8.0.100-preview.2.23103.7,7.0.100,arctic,Orleans-eda972a,2023-02-04T00:33:52.7925534Z,19.5031009,18.4527019,105.69238589390532
8.0.100-preview.2.23103.7,7.0.100,cold,Orleans-eda972a,2023-02-04T00:33:52.7925534Z,15.1295482,14.3613947,105.34873886587073
8.0.100-preview.2.23103.7,7.0.100,force,Orleans-eda972a,2023-02-04T00:33:52.7925534Z,5.3153879,5.1550266,103.11077541287565
8.0.100-preview.2.23103.7,7.0.100,noop,Orleans-eda972a,2023-02-04T00:33:52.7925534Z,3.9800319,3.8485645,103.4160113465683
8.0.100-preview.2.23103.7,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2023-02-04T00:37:45.2200766Z,655.3193504,92.0774633,711.7043920561612
8.0.100-preview.2.23103.7,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2023-02-04T00:37:45.2200766Z,343.5605316,63.578427,540.3728085314222
8.0.100-preview.2.23103.7,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2023-02-04T00:37:45.2200766Z,326.2284682,55.256274,590.3917231190798
8.0.100-preview.2.23103.7,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2023-02-04T00:37:45.2200766Z,616.2596683,59.2340711,1040.380404142102
8.0.100-preview.2.23103.7,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2023-02-04T00:37:45.2200766Z,23.9847877,23.229104,103.25317627403967
8.0.100-preview.2.23103.8,6.0.400,warmup,LargeAppCPM64-142722b,2023-02-04T08:12:13.7850741Z,631.4908933,66.5951981,948.2528940776588
8.0.100-preview.2.23103.8,6.0.400,arctic,LargeAppCPM64-142722b,2023-02-04T08:12:13.7850741Z,337.5241707,43.9303372,768.3168220707398
8.0.100-preview.2.23103.8,6.0.400,cold,LargeAppCPM64-142722b,2023-02-04T08:12:13.7850741Z,328.7402716,39.7174524,827.6972759713058
8.0.100-preview.2.23103.8,6.0.400,force,LargeAppCPM64-142722b,2023-02-04T08:12:13.7850741Z,605.2855311,36.6820794,1650.085112405051
8.0.100-preview.2.23103.8,6.0.400,noop,LargeAppCPM64-142722b,2023-02-04T08:12:13.7850741Z,10.1820541,8.8680129,114.81776374051059
8.0.100-preview.2.23103.8,7.0.100,warmup,NuGetClient-win-d76a117,2023-02-04T08:20:00.0664521Z,128.9564725,219.070427,58.8653038504371
8.0.100-preview.2.23103.8,7.0.100,arctic,NuGetClient-win-d76a117,2023-02-04T08:20:00.0664521Z,122.873974,129.7648481,94.68972206194877
8.0.100-preview.2.23103.8,7.0.100,cold,NuGetClient-win-d76a117,2023-02-04T08:20:00.0664521Z,114.015714,217.2875148,52.472280381569355
8.0.100-preview.2.23103.8,7.0.100,force,NuGetClient-win-d76a117,2023-02-04T08:20:00.0664521Z,16.9686976,16.7766374,101.14480748090796
8.0.100-preview.2.23103.8,7.0.100,noop,NuGetClient-win-d76a117,2023-02-04T08:20:00.0664521Z,11.3417166,11.0766186,102.39331161948648
8.0.100-preview.2.23103.8,6.0.400,warmup,OrchardCore-5dbd92c,2023-02-04T08:11:16.1521482Z,24.6763369,22.510805,109.61996650053163
8.0.100-preview.2.23103.8,6.0.400,arctic,OrchardCore-5dbd92c,2023-02-04T08:11:16.1521482Z,21.608198,21.1547629,102.14341849229614
8.0.100-preview.2.23103.8,6.0.400,cold,OrchardCore-5dbd92c,2023-02-04T08:11:16.1521482Z,18.3294266,18.4315646,99.44585279537257
8.0.100-preview.2.23103.8,6.0.400,force,OrchardCore-5dbd92c,2023-02-04T08:11:16.1521482Z,11.8288996,11.8144414,100.12237734743854
8.0.100-preview.2.23103.8,6.0.400,noop,OrchardCore-5dbd92c,2023-02-04T08:11:16.1521482Z,8.5172051,8.1187169,104.90826573839517
8.0.100-preview.2.23103.8,7.0.100,warmup,Orleans-eda972a,2023-02-04T08:09:33.8114761Z,26.4689862,26.1132312,101.36235534114981
8.0.100-preview.2.23103.8,7.0.100,arctic,Orleans-eda972a,2023-02-04T08:09:33.8114761Z,23.9443388,23.7786044,100.69698960129048
8.0.100-preview.2.23103.8,7.0.100,cold,Orleans-eda972a,2023-02-04T08:09:33.8114761Z,18.1850521,17.6289128,103.15469993135369
8.0.100-preview.2.23103.8,7.0.100,force,Orleans-eda972a,2023-02-04T08:09:33.8114761Z,7.4212883,7.4629987,99.44110401627164
8.0.100-preview.2.23103.8,7.0.100,noop,Orleans-eda972a,2023-02-04T08:09:33.8114761Z,5.668031,5.4493377,104.01320879783245
8.0.100-preview.2.23103.8,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2023-02-04T08:12:20.0635730Z,681.0661937,81.5269632,835.3876643598568
8.0.100-preview.2.23103.8,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2023-02-04T08:12:20.0635730Z,349.7916739,56.2587575,621.7550643559805
8.0.100-preview.2.23103.8,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2023-02-04T08:12:20.0635730Z,316.1248459,48.8385922,647.2849270622506
8.0.100-preview.2.23103.8,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2023-02-04T08:12:20.0635730Z,580.6893887,54.0695449,1073.9675907647597
8.0.100-preview.2.23103.8,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2023-02-04T08:12:20.0635730Z,21.4331365,20.2432059,105.87817268607638
8.0.100-preview.2.23103.8,6.0.400,warmup,LargeAppCPM64-142722b,2023-02-04T16:11:45.6899012Z,666.1501748,76.5529637,870.1820838844934
8.0.100-preview.2.23103.8,6.0.400,arctic,LargeAppCPM64-142722b,2023-02-04T16:11:45.6899012Z,335.6789918,57.0325464,588.5744421188951
8.0.100-preview.2.23103.8,6.0.400,cold,LargeAppCPM64-142722b,2023-02-04T16:11:45.6899012Z,314.471268,36.4998751,861.5680660233273
8.0.100-preview.2.23103.8,6.0.400,force,LargeAppCPM64-142722b,2023-02-04T16:11:45.6899012Z,538.8185263,33.5416181,1606.4178081498103
8.0.100-preview.2.23103.8,6.0.400,noop,LargeAppCPM64-142722b,2023-02-04T16:11:45.6899012Z,9.4813483,8.2180986,115.37155687083143
8.0.100-preview.2.23103.8,7.0.100,warmup,NuGetClient-win-d76a117,2023-02-04T16:17:24.3484431Z,111.028279,167.1934753,66.40706451060893
8.0.100-preview.2.23103.8,7.0.100,arctic,NuGetClient-win-d76a117,2023-02-04T16:17:24.3484431Z,108.7125236,100.2112024,108.48340404705093
8.0.100-preview.2.23103.8,7.0.100,cold,NuGetClient-win-d76a117,2023-02-04T16:17:24.3484431Z,99.4820947,189.4184956,52.51973646231408
8.0.100-preview.2.23103.8,7.0.100,force,NuGetClient-win-d76a117,2023-02-04T16:17:24.3484431Z,14.8368145,15.4851613,95.81310916018678
8.0.100-preview.2.23103.8,7.0.100,noop,NuGetClient-win-d76a117,2023-02-04T16:17:24.3484431Z,9.9198443,10.2900666,96.40213893270622
8.0.100-preview.2.23103.8,6.0.400,warmup,OrchardCore-5dbd92c,2023-02-04T16:09:27.7250555Z,27.8013153,24.2670502,114.56404907424636
8.0.100-preview.2.23103.8,6.0.400,arctic,OrchardCore-5dbd92c,2023-02-04T16:09:27.7250555Z,22.4090576,22.1645544,101.10312707211475
8.0.100-preview.2.23103.8,6.0.400,cold,OrchardCore-5dbd92c,2023-02-04T16:09:27.7250555Z,20.7811174,17.728388,117.21944149688059
8.0.100-preview.2.23103.8,6.0.400,force,OrchardCore-5dbd92c,2023-02-04T16:09:27.7250555Z,12.7953746,13.1055616,97.63316514417818
8.0.100-preview.2.23103.8,6.0.400,noop,OrchardCore-5dbd92c,2023-02-04T16:09:27.7250555Z,9.2728009,8.3991263,110.40197002395355
8.0.100-preview.2.23103.8,7.0.100,warmup,Orleans-eda972a,2023-02-04T16:08:40.9019121Z,20.0377619,20.2097353,99.14905664301304
8.0.100-preview.2.23103.8,7.0.100,arctic,Orleans-eda972a,2023-02-04T16:08:40.9019121Z,18.9950945,17.6592197,107.56474421120656
8.0.100-preview.2.23103.8,7.0.100,cold,Orleans-eda972a,2023-02-04T16:08:40.9019121Z,13.8324825,14.0269218,98.61381347402963
8.0.100-preview.2.23103.8,7.0.100,force,Orleans-eda972a,2023-02-04T16:08:40.9019121Z,5.1190229,4.7553553,107.64753792424303
8.0.100-preview.2.23103.8,7.0.100,noop,Orleans-eda972a,2023-02-04T16:08:40.9019121Z,3.6805427,3.5819912,102.75130491666201
8.0.100-preview.2.23103.8,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2023-02-04T16:12:19.2751330Z,591.4776939,80.9529575,730.6437123066195
8.0.100-preview.2.23103.8,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2023-02-04T16:12:19.2751330Z,304.5924507,57.0212277,534.1737857741705
8.0.100-preview.2.23103.8,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2023-02-04T16:12:19.2751330Z,295.9233849,52.2207194,566.678108421463
8.0.100-preview.2.23103.8,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2023-02-04T16:12:19.2751330Z,576.5235816,52.7291423,1093.3680246871756
8.0.100-preview.2.23103.8,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2023-02-04T16:12:19.2751330Z,21.0914775,20.0829594,105.02176038856106
8.0.100-preview.2.23103.8,6.0.400,warmup,LargeAppCPM64-142722b,2023-02-05T00:40:57.4957441Z,636.1024256,65.3035599,974.070060765554
8.0.100-preview.2.23103.8,6.0.400,arctic,LargeAppCPM64-142722b,2023-02-05T00:40:57.4957441Z,328.7812618,47.2204785,696.2683823714324
8.0.100-preview.2.23103.8,6.0.400,cold,LargeAppCPM64-142722b,2023-02-05T00:40:57.4957441Z,342.4004767,36.4951549,938.2080378565538
8.0.100-preview.2.23103.8,6.0.400,force,LargeAppCPM64-142722b,2023-02-05T00:40:57.4957441Z,607.4362598,37.5203285,1618.952402828776
8.0.100-preview.2.23103.8,6.0.400,noop,LargeAppCPM64-142722b,2023-02-05T00:40:57.4957441Z,10.2536838,8.7467382,117.22865787843062
8.0.100-preview.2.23103.8,7.0.100,warmup,NuGetClient-win-d76a117,2023-02-05T00:51:08.6557037Z,163.5690189,271.1996568,60.31313639184517
8.0.100-preview.2.23103.8,7.0.100,arctic,NuGetClient-win-d76a117,2023-02-05T00:51:08.6557037Z,197.0043312,224.5172928,87.74572717456176
8.0.100-preview.2.23103.8,7.0.100,cold,NuGetClient-win-d76a117,2023-02-05T00:51:08.6557037Z,188.2238011,143.2533248,131.39227404514665
8.0.100-preview.2.23103.8,7.0.100,force,NuGetClient-win-d76a117,2023-02-05T00:51:08.6557037Z,12.6695379,13.3846314,94.65735380654561
8.0.100-preview.2.23103.8,7.0.100,noop,NuGetClient-win-d76a117,2023-02-05T00:51:08.6557037Z,8.947643,8.9943759,99.48042087055757
8.0.100-preview.2.23103.8,6.0.400,warmup,OrchardCore-5dbd92c,2023-02-05T00:39:16.4144368Z,26.7882703,24.2601039,110.42108644885069
8.0.100-preview.2.23103.8,6.0.400,arctic,OrchardCore-5dbd92c,2023-02-05T00:39:16.4144368Z,24.0546726,21.7453341,110.61992650644075
8.0.100-preview.2.23103.8,6.0.400,cold,OrchardCore-5dbd92c,2023-02-05T00:39:16.4144368Z,20.6224531,18.6678105,110.47065803458847
